-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Observed    |           Rel. |    Aki     | Acc. |      Ei           Ek      |        Lower level         |        Upper level         |  gi   gk  |   Type|    TP  |         Line  |
   Wavelength   |           Int. |   (s^-1)   |      |    (cm-1)       (cm-1)    |----------------------------|----------------------------|           |       |   Ref. |         Ref.  |
    Air (nm)    |                |            |      |                           | Conf.         | Term | J   | Conf.         | Term | J   |           |       |        |               |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Wavelength    |  Rel           |    Aki     | Acc  |              Ei - Ek      | L Conf        |L Term| L J | U Conf        |U Term| U J |   gi - gk |Type   |  TP    |   Line        |
       545.7231 |            7.9 |            |      |  114340.26  -   132659.48 | 3d5.(b 2G).4s | 3G   | 4   | 3d5.(2I).4p   | 3H*  | 4   |   9 - 9   |       |        |        L1171  |
       546.081  |    210bl(Hg I) |            |      |  114352.21  -   132659.48 | 3d5.(b 2G).4s | 3G   | 3   | 3d5.(2I).4p   | 3H*  | 4   |   7 - 9   |       |        |        L1171  |
       547.800  |            8.4 |            |      |  117950.17  -   136200.07 | 3d5.(b 2G).4s | 1G   | 4   | 3d5.(a 2D).4p | 1F*  | 3   |   9 - 7   |       |        |        L1171  |
       547.852  |     40bl(C II) | 2.7e+06    | D+   |  188013.51  -   206261.53 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 3F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       548.349  |    24bl(Fe II) | 2.6e+06    | D    |  186711.92  -   204943.37 | 3d5.(4D).4d   | 5D   | 1   | 3d5.(4D).5p   | 5F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       548.5534 |            170 |            |      |  114340.26  -   132564.91 | 3d5.(b 2G).4s | 3G   | 4   | 3d5.(2I).4p   | 3H*  | 5   |   9 - 11  |       |        |        L1171  |
       548.9731 |             39 | 2.8e+06    | D+   |  186791.91  -   205002.60 | 3d5.(4D).4d   | 5D   | 2   | 3d5.(4D).5p   | 5F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       549.0122 |             39 | 1.6e+06    | D    |  186883.11  -   205092.61 | 3d5.(4D).4d   | 5D   | 3   | 3d5.(4D).5p   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       551.948  |            37w | 1.05e+07   | C    |  182392.68  -   200505.09 | 3d5.(4G).4d   | 3F   | 2   | 3d5.(4G).5p   | 3G*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       552.168  |            59* | 1.19e+07   | C+   |  182409.07  -   200514.61 | 3d5.(4G).4d   | 3F   | 3   | 3d5.(4G).5p   | 3G*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       552.168  |            59* | 1.27e+07   | C+   |  182418.80  -   200524.29 | 3d5.(4G).4d   | 3F   | 4   | 3d5.(4G).5p   | 3G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       552.516  |            39h | 1.50e+07   | C+   |  186998.82  -   205092.61 | 3d5.(4D).4d   | 5D   | 4   | 3d5.(4D).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       557.3474 |            340 |            |      |  114325.49  -   132262.65 | 3d5.(b 2G).4s | 3G   | 5   | 3d5.(2I).4p   | 3H*  | 6   |  11 - 13  |       |        |        L1171  |
       563.1322 |             13 |            |      |  114352.21  -   132105.12 | 3d5.(b 2G).4s | 3G   | 3   | 3d5.(a 2D).4p | 3F*  | 2   |   7 - 5   |       |        |        L1171  |
       563.5510 |             13 |            |      |  114340.26  -   132080.04 | 3d5.(b 2G).4s | 3G   | 4   | 3d5.(a 2D).4p | 3F*  | 3   |   9 - 7   |       |        |        L1171  |
       564.2100 |             25 |            |      |  188013.51  -   205732.53 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 5D*  | 3   |   9 - 7   |       |        |        L1171  |
       566.1404 |            160 | 6.05e+07   | B    |  188013.51  -   205672.08 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 5D*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       566.5261 |            130 | 1.7e+07    | C+   |  201919.70  -   219566.25 | 3d5.(4F).5s   | 5F   | 4   | 3d5.(4F).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       567.1239 |            100 | 8.3e+06    | D+   |  188109.74  -   205737.64 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5D*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       567.2143 |            200 | 1.5e+07    | C    |  202030.55  -   219655.73 | 3d5.(4F).5s   | 5F   | 3   | 3d5.(4F).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       567.2883 |            100 | 4.04e+07   | B    |  188109.74  -   205732.53 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5D*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       567.8358 |            160 | 3.0e+07    | C+   |  188131.84  -   205737.64 | 3d5.(4D).5s   | 5D   | 1   | 3d5.(4D).5p   | 5D*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       568.1885 |            160 | 3.0e+07    | C+   |  188142.78  -   205737.64 | 3d5.(4D).5s   | 5D   | 2   | 3d5.(4D).5p   | 5D*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       568.3571 |            240 | 2.1e+07    | C+   |  188142.78  -   205732.53 | 3d5.(4D).5s   | 5D   | 2   | 3d5.(4D).5p   | 5D*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       568.4470 |             50 | 1.1e+07    | D+   |  202156.37  -   219743.24 | 3d5.(4F).5s   | 5F   | 2   | 3d5.(4F).5p   | 5F*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       568.5171 |             41 | 3.6e+07    | C+   |  188109.42  -   205694.18 | 3d5.(4D).5s   | 5D   | 0   | 3d5.(4D).5p   | 5D*  | 1   |   1 - 3   |       |    u44 |        L1171  |
       568.6869 |            130 | 5.8e+06    | D+   |  201892.60  -   219472.12 | 3d5.(4F).5s   | 5F   | 5   | 3d5.(4F).5p   | 5F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       569.242  |           160* | 1.6e+07    | D+   |  188131.84  -   205694.18 | 3d5.(4D).5s   | 5D   | 1   | 3d5.(4D).5p   | 5D*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       569.242  |           160* | 3.13e+07   | B    |  188109.74  -   205672.08 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5D*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       569.568  |   200bl(C III) | 3.89e+07   | B    |  201919.70  -   219472.12 | 3d5.(4F).5s   | 5F   | 4   | 3d5.(4F).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       570.1058 |            300 | 4.41e+07   | B    |  202030.55  -   219566.25 | 3d5.(4F).5s   | 5F   | 3   | 3d5.(4F).5p   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       570.5150 |            640 |            |      |  201892.60  -   219415.77 | 3d5.(4F).5s   | 5F   | 5   | 3d5.(4F).5p   | 5F*  | 5   |  11 - 11  |       |        |        L1171  |
       570.651  |           32hp |            |      |  205195.34  -   222714.46 | 3d5.(4D).5p   | 5F*  | 5   | 3d5.(4G).5d   | 5G   | 6   |  11 - 13  |       |        |        L1171  |
       571.293  |           480* | 2.7e+07    | C+   |  202156.37  -   219655.73 | 3d5.(4F).5s   | 5F   | 2   | 3d5.(4F).5p   | 5F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       571.293  |           480* | 8.34e+07   | B    |  181828.80  -   199328.09 | 3d5.(4G).5s   | 5G   | 2   | 3d5.(4G).5p   | 5F*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       571.3974 |            300 | 9.e+05     | D    |  201919.70  -   219415.77 | 3d5.(4F).5s   | 5F   | 4   | 3d5.(4F).5p   | 5F*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       571.9879 |            780 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       572.2026 |             95 | 2.1e+07    | C+   |  181828.80  -   199300.28 | 3d5.(4G).5s   | 5G   | 2   | 3d5.(4G).5p   | 5F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       572.2462 |            330 | 6.02e+07   | B    |  181830.16  -   199300.28 | 3d5.(4G).5s   | 5G   | 3   | 3d5.(4G).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       573.181  |    130bl(Fe I) | 1.37e+07   | C+   |  202030.55  -   219472.12 | 3d5.(4F).5s   | 5F   | 3   | 3d5.(4F).5p   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       573.3407 |            680 | 5.60e+07   | B    |  181825.81  -   199262.55 | 3d5.(4G).5s   | 5G   | 4   | 3d5.(4G).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       573.4838 |            150 | 2.3e+07    | C+   |  181830.16  -   199262.55 | 3d5.(4G).5s   | 5G   | 3   | 3d5.(4G).5p   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       574.229  |           130w | 8.4e+06    | C    |  202156.37  -   219566.25 | 3d5.(4F).5s   | 5F   | 2   | 3d5.(4F).5p   | 5F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       574.4192 |            940 | 5.86e+07   | B    |  181808.80  -   199212.86 | 3d5.(4G).5s   | 5G   | 5   | 3d5.(4G).5p   | 5F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       574.9809 |            150 | 1.93e+07   | B    |  181825.81  -   199212.86 | 3d5.(4G).5s   | 5G   | 4   | 3d5.(4G).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       575.4578 |             42 |            |      |  188955.71  -   206328.36 | 3d5.(4D).4d   | 3G   | 3   | 3d5.(4D).5p   | 3F*  | 3   |   7 - 7   |       |        |        L1171  |
       575.563  |  160wbl(Fe II) | 3.91e+07   | B    |  188955.71  -   206324.98 | 3d5.(4D).4d   | 3G   | 3   | 3d5.(4D).5p   | 3F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       575.6384 |           1300 | 6.59e+07   | B    |  181772.79  -   199139.93 | 3d5.(4G).5s   | 5G   | 6   | 3d5.(4G).5p   | 5F*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       576.838  |  150bl(Fe II)* | 1.27e+07   | C+   |  181808.80  -   199139.93 | 3d5.(4G).5s   | 5G   | 5   | 3d5.(4G).5p   | 5F*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       576.838  |  150bl(Fe II)* | 8.7e+06    | D+   |  184951.76  -   202282.81 | 3d5.(4P).5s   | 5P   | 3   | 3d5.(4P).5p   | 5P*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       576.838  |  150bl(Fe II)* | 2.8e+06    | D    |  185003.52  -   202334.54 | 3d5.(4P).5s   | 5P   | 2   | 3d5.(4P).5p   | 5P*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       577.3288 |            250 | 3.85e+07   | B    |  189011.99  -   206328.36 | 3d5.(4D).4d   | 3G   | 4   | 3d5.(4D).5p   | 3F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       577.4074 |            200 | 3.4e+07    | C+   |  202429.23  -   219743.24 | 3d5.(4F).5s   | 5F   | 1   | 3d5.(4F).5p   | 5F*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       578.5667 |            100 |            |      |  185003.52  -   202282.81 | 3d5.(4P).5s   | 5P   | 2   | 3d5.(4P).5p   | 5P*  | 2   |   5 - 5   |       |        |        L1171  |
       578.7761 |            160 | 3.1e+06    | D    |  185061.51  -   202334.54 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5P*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       578.8789 |            930 | 2.33e+07   | B    |  201892.60  -   219162.56 | 3d5.(4F).5s   | 5F   | 5   | 3d5.(4F).5p   | 5G*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       579.5874 |            720 | 1.98e+07   | C+   |  184951.76  -   202200.67 | 3d5.(4P).5s   | 5P   | 3   | 3d5.(4P).5p   | 5P*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       579.9919 |            370 | 4.24e+07   | B    |  189024.76  -   206261.53 | 3d5.(4D).4d   | 3G   | 5   | 3d5.(4D).5p   | 3F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       580.3398 |            130 | 7.1e+06    | D+   |  202429.23  -   219655.73 | 3d5.(4F).5s   | 5F   | 1   | 3d5.(4F).5p   | 5F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       580.5157 |            240 | 9.5e+06    | D+   |  185061.51  -   202282.81 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5P*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       581.2190 |            450 | 3.7e+06    | D+   |  201892.60  -   219093.01 | 3d5.(4F).5s   | 5F   | 5   | 3d5.(4F).5p   | 5G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       581.3309 |            240 | 6.09e+07   | B    |  185003.52  -   202200.67 | 3d5.(4P).5s   | 5P   | 2   | 3d5.(4P).5p   | 5P*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       581.6956 |            230 | 1.33e+07   | C+   |  182409.07  -   199595.45 | 3d5.(4G).4d   | 3F   | 3   | 3d5.(4G).5p   | 3F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       581.743  |           490* | 1.6e+07    | C    |  182392.68  -   199577.81 | 3d5.(4G).4d   | 3F   | 2   | 3d5.(4G).5p   | 3F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       581.743  |           490* | 1.78e+07   | C+   |  182418.80  -   199603.75 | 3d5.(4G).4d   | 3F   | 4   | 3d5.(4G).5p   | 3F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       581.8495 |            760 | 5.63e+07   | B    |  188013.51  -   205195.34 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 5F*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       582.1379 |            660 | 6.52e+07   | B    |  201919.70  -   219093.01 | 3d5.(4F).5s   | 5F   | 4   | 3d5.(4F).5p   | 5G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       582.288  |             98 | 2.6e+06    | D    |  182409.07  -   199577.81 | 3d5.(4G).4d   | 3F   | 3   | 3d5.(4G).5p   | 3F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       583.0607 |            420 | 8.90e+07   | B    |  196901.46  -   214047.58 | 3d5.(2I).5s   | 3I   | 5   | 3d5.(2I).5p   | 3H*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       583.3931 |           7200 | 9.26e+07   | B    |  149285.19  -   166421.54 | 3d5.(6S).5s   | 7S   | 3   | 3d5.(6S).5p   | 7P*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       583.8037 |            610 | 6.21e+07   | B    |  196886.20  -   214010.52 | 3d5.(2I).5s   | 3I   | 6   | 3d5.(2I).5p   | 3H*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       584.315  |            78p | 1.52e+07   | B    |  196901.46  -   214010.52 | 3d5.(2I).5s   | 3I   | 5   | 3d5.(2I).5p   | 3H*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       584.876  |           990* | 7.31e+07   | B    |  196881.68  -   213974.60 | 3d5.(2I).5s   | 3I   | 7   | 3d5.(2I).5p   | 3H*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       584.876  |           990* | 5.04e+07   | B    |  183431.43  -   200524.29 | 3d5.(4G).5s   | 3G   | 5   | 3d5.(4G).5p   | 3G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       585.0294 |             78 | 1.22e+07   | C+   |  196886.20  -   213974.60 | 3d5.(2I).5s   | 3I   | 6   | 3d5.(2I).5p   | 3H*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       585.1462 |            130 | 8.9e+06    | C    |  201919.70  -   219004.67 | 3d5.(4F).5s   | 5F   | 4   | 3d5.(4F).5p   | 5G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       585.2086 |            100 | 9.3e+06    | C    |  183431.43  -   200514.61 | 3d5.(4G).5s   | 3G   | 5   | 3d5.(4G).5p   | 3G*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       585.3477 |            370 | 3.13e+07   | B    |  188013.51  -   205092.61 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       585.4621 |           1300 | 8.51e+07   | B    |  181772.79  -   198848.60 | 3d5.(4G).5s   | 5G   | 6   | 3d5.(4G).5p   | 5H*  | 7   |  13 - 15  |       |    u44 |        L1171  |
       585.7647 |            150 | 1.3e+06    | D+   |  183457.30  -   200524.29 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 3G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       586.076  |            64p | 1.5e+06    | D+   |  183456.79  -   200514.61 | 3d5.(4G).5s   | 3G   | 3   | 3d5.(4G).5p   | 3G*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       586.095  |           350p | 4.54e+07   | B    |  183457.30  -   200514.61 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 3G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       586.4076 |            160 | 4.78e+07   | B    |  183456.79  -   200505.09 | 3d5.(4G).5s   | 3G   | 3   | 3d5.(4G).5p   | 3G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       587.1342 |             34 |            |      |  205672.08  -   222699.23 | 3d5.(4D).5p   | 5D*  | 4   | 3d5.(4G).5d   | 5F   | 5   |   9 - 11  |       |        |        L1171  |
       587.626  |            970 | 8.10e+07   | B    |  181808.80  -   198821.58 | 3d5.(4G).5s   | 5G   | 5   | 3d5.(4G).5p   | 5H*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       588.336  |             12 |            |      |  105906.27  -   122898.90 | 3d5.(b 2D).4s | 3D   | 2   | 3d5.(4P).4p   | 3D*  | 2   |   5 - 5   |       |        |        L1171  |
       588.4489 |             26 | 4.3e+06    | D+   |  188013.51  -   205002.60 | 3d5.(4D).5s   | 5D   | 4   | 3d5.(4D).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       588.565  |           48hp |            |      |  134549.01  -   151535.03 | 3d5.(a 2F).4p | 3G*  | 3   | 3d5.(6S).4d   | 5D   | 2   |   7 - 5   |       |        |        L1171  |
       588.585  |           48hp |            |      |  134549.01  -   151534.30 | 3d5.(a 2F).4p | 3G*  | 3   | 3d5.(6S).4d   | 5D   | 3   |   7 - 7   |       |        |        L1171  |
       588.666  |           250p | 1.75e+07   | C+   |  188109.74  -   205092.61 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       588.977  |    310bl(C II) | 2.72e+07   | B    |  202030.55  -   219004.67 | 3d5.(4F).5s   | 5F   | 3   | 3d5.(4F).5p   | 5G*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       589.191  |   2800bl(C II) | 8.90e+07   | B    |  149285.19  -   166252.93 | 3d5.(6S).5s   | 7S   | 3   | 3d5.(6S).5p   | 7P*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       589.8680 |            980 | 7.93e+07   | B    |  181825.81  -   198774.09 | 3d5.(4G).5s   | 5G   | 4   | 3d5.(4G).5p   | 5H*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       590.0696 |            490 | 2.2e+07    | C    |  151535.03  -   168477.52 | 3d5.(6S).4d   | 5D   | 2   | 3d5.(6S).5p   | 5P*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       590.1329 |            490 | 2.9e+07    | C+   |  151536.85  -   168477.52 | 3d5.(6S).4d   | 5D   | 1   | 3d5.(6S).5p   | 5P*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       590.1743 |             97 | 1.3e+07    | D+   |  151538.07  -   168477.52 | 3d5.(6S).4d   | 5D   | 0   | 3d5.(6S).5p   | 5P*  | 1   |   1 - 3   |       |    u44 |        L1171  |
       590.725  |     74bl(C II) |            |      |  105906.27  -   122829.68 | 3d5.(b 2D).4s | 3D   | 2   | 3d5.(4D).4p   | 5D*  | 3   |   5 - 7   |       |        |        L1171  |
       591.547  |             20 |            |      |  105929.25  -   122829.68 | 3d5.(b 2D).4s | 3D   | 3   | 3d5.(4D).4p   | 5D*  | 3   |   7 - 7   |       |        |        L1171  |
       591.806  |           550* | 1.63e+07   | C+   |  188109.74  -   205002.60 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       591.806  |           550* | 9.9e+06    | C    |  202030.55  -   218923.31 | 3d5.(4F).5s   | 5F   | 3   | 3d5.(4F).5p   | 5G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       591.8960 |           1000 | 4.16e+07   | B    |  182810.78  -   199700.93 | 3d5.(4G).4d   | 3I   | 5   | 3d5.(4G).5p   | 3H*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       591.990  |           500p | 7.80e+07   | B    |  181830.16  -   198717.71 | 3d5.(4G).5s   | 5G   | 3   | 3d5.(4G).5p   | 5H*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       592.013  |           850p | 3.31e+07   | B    |  151534.30  -   168421.15 | 3d5.(6S).4d   | 5D   | 3   | 3d5.(6S).5p   | 5P*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       592.039  |           320p | 2.2e+07    | C+   |  151535.03  -   168421.15 | 3d5.(6S).4d   | 5D   | 2   | 3d5.(6S).5p   | 5P*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       592.099  |           150l | 5.7e+06    | D+   |  151536.85  -   168421.15 | 3d5.(6S).4d   | 5D   | 1   | 3d5.(6S).5p   | 5P*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       592.969  |          2900* | 1.82e+07   | C+   |  188142.78  -   205002.60 | 3d5.(4D).5s   | 5D   | 2   | 3d5.(4D).5p   | 5F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       592.969  |          2900* | 8.77e+07   | B    |  149285.19  -   166144.81 | 3d5.(6S).5s   | 7S   | 3   | 3d5.(6S).5p   | 7P*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       593.3014 |             64 | 1.1e+06    | D    |  182810.78  -   199660.99 | 3d5.(4G).4d   | 3I   | 5   | 3d5.(4G).5p   | 3H*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       593.890  |            550 | 1.6e+06    | D    |  188109.74  -   204943.37 | 3d5.(4D).5s   | 5D   | 3   | 3d5.(4D).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       594.010  |          710s* | 7.64e+07   | B    |  181828.80  -   198658.96 | 3d5.(4G).5s   | 5G   | 2   | 3d5.(4G).5p   | 5H*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       594.010  |          710s* | 3.98e+07   | B    |  182830.90  -   199660.99 | 3d5.(4G).4d   | 3I   | 6   | 3d5.(4G).5p   | 3H*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       594.6648 |            260 | 2.1e+07    | C+   |  188131.84  -   204943.37 | 3d5.(4D).5s   | 5D   | 1   | 3d5.(4D).5p   | 5F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       594.926  |            65w | 1.0e+06    | D+   |  182830.90  -   199635.07 | 3d5.(4G).4d   | 3I   | 6   | 3d5.(4G).5p   | 3H*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       595.0512 |            170 | 1.5e+07    | C    |  188142.78  -   204943.37 | 3d5.(4D).5s   | 5D   | 2   | 3d5.(4D).5p   | 5F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       595.1498 |            110 | 2.0e+07    | C    |  188109.42  -   204907.28 | 3d5.(4D).5s   | 5D   | 0   | 3d5.(4D).5p   | 5F*  | 1   |   1 - 3   |       |    u44 |        L1171  |
       595.231  |           860* | 1.16e+07   | C+   |  151534.30  -   168329.83 | 3d5.(6S).4d   | 5D   | 3   | 3d5.(6S).5p   | 5P*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       595.231  |           860* | 1.8e+06    | D+   |  151535.03  -   168329.83 | 3d5.(6S).4d   | 5D   | 2   | 3d5.(6S).5p   | 5P*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       595.3614 |           2700 | 3.96e+07   | B    |  151537.99  -   168329.83 | 3d5.(6S).4d   | 5D   | 4   | 3d5.(6S).5p   | 5P*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       595.6807 |            350 | 3.93e+07   | B    |  182852.21  -   199635.07 | 3d5.(4G).4d   | 3I   | 7   | 3d5.(4G).5p   | 3H*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       595.9459 |            110 | 1.8e+07    | C    |  188131.84  -   204907.28 | 3d5.(4D).5s   | 5D   | 1   | 3d5.(4D).5p   | 5F*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       596.2462 |            210 | 2.99e+07   | B    |  202156.37  -   218923.31 | 3d5.(4F).5s   | 5F   | 2   | 3d5.(4F).5p   | 5G*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       596.3330 |             44 | 2.2e+06    | D    |  188142.78  -   204907.28 | 3d5.(4D).5s   | 5D   | 2   | 3d5.(4D).5p   | 5F*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       596.8481 |            460 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       597.678  |   270hbl(Fe I) | 3.78e+07   | B    |  190393.4   -   207120.1  | 3d5.(6S).5d   | 7D   | 1   | 3d5.(6S).5f   | 7F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       597.848  |          400h* | 9.44e+07   | B    |  190397.90  -   207120.1  | 3d5.(6S).5d   | 7D   | 2   | 3d5.(6S).5f   | 7F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       597.848  |          400h* | 6.74e+07   | B    |  190397.90  -   207119.8  | 3d5.(6S).5d   | 7D   | 2   | 3d5.(6S).5f   | 7F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       597.9320 |           1800 | 8.76e+07   | B    |  151757.82  -   168477.52 | 3d5.(6S).5s   | 5S   | 2   | 3d5.(6S).5p   | 5P*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       598.101  |         1100h* | 7.84e+07   | B    |  190404.51  -   207119.8  | 3d5.(6S).5d   | 7D   | 3   | 3d5.(6S).5f   | 7F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       598.101  |         1100h* | 9.60e+07   | B    |  190404.51  -   207119.3  | 3d5.(6S).5d   | 7D   | 3   | 3d5.(6S).5f   | 7F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       598.454  |          580h* | 5.74e+07   | B    |  190413.77  -   207119.3  | 3d5.(6S).5d   | 7D   | 4   | 3d5.(6S).5f   | 7F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       598.454  |          580h* | 1.25e+08   | B    |  190413.77  -   207118.8  | 3d5.(6S).5d   | 7D   | 4   | 3d5.(6S).5f   | 7F*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       598.482  |    140bl(Fe I) | 2.2e+07    | C+   |  202156.37  -   218860.76 | 3d5.(4F).5s   | 5F   | 2   | 3d5.(4F).5p   | 5G*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       598.908  |         2700h* | 3.12e+07   | B    |  190425.94  -   207118.8  | 3d5.(6S).5d   | 7D   | 5   | 3d5.(6S).5f   | 7F*  | 5   |  11 - 11  |       |    u44 |        L1171  |
